"Item Label","URI","Citation URI","Project","Project URI","Context","Context [2]","Context [3]","Context [4]","Context [5]","Context [6]","Early BCE/CE","Late BCE/CE","Context [7]","Context [8]","Context [9]","Context URI","Latitude (WGS 84)","Longitude (WGS 84)","Item Category","icon","Thumbnail","Published Date","Updated Date"
"Drawing d-sws-008","http://opencontext.org/media/1adde270-213e-4491-9c90-21b15badb1cb","https://n2t.net/ark:/28722/k2sn0g35v","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Southwest","","","","","","https://opencontext.org/subjects/77687f43-465b-474e-baa5-2b659183f630","29.97519942545788","31.137315191486188","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-sws-008.jpg","2017-12-23T01:05:09Z","2025-04-02T11:26:03Z"
"Drawing d-st-006","http://opencontext.org/media/bf5bd222-573f-451e-b0c6-bbcb8d7d0514","https://n2t.net/ark:/28722/k2r49x78d","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-006.jpg","2017-12-23T01:04:42Z","2025-04-02T11:24:11Z"
"Drawing d-st-010","http://opencontext.org/media/dff45a9b-5fdd-4a16-af31-f4e217bea08c","https://n2t.net/ark:/28722/k23f51m5t","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-010.jpg","2017-12-23T01:04:45Z","2025-04-02T11:24:12Z"
"Drawing d-nw-002","http://opencontext.org/media/5b39a28d-d23d-4cca-a9d9-b943e3fd74ae","https://n2t.net/ark:/28722/k2183k185","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","Removal 19","","","https://opencontext.org/subjects/91fc07ae-4af7-431b-85b6-65f6e4668e7e","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-nw-002.jpg","2017-12-23T01:03:41Z","2025-04-02T11:23:50Z"
"Drawing d-sws-002","http://opencontext.org/media/7c759c8c-7d90-4860-acb4-1e4a57651674","https://n2t.net/ark:/28722/k27w6p47g","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Southeast","","","Feature FSEh3","","","https://opencontext.org/subjects/ffcbf6d0-0a00-4968-a897-37ae89157106","29.97510631209676","31.137930070235992","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-sws-002.jpg","2017-12-23T01:05:05Z","2025-04-02T11:26:02Z"
"Drawing d-sws-003","http://opencontext.org/media/7ebbb71b-c719-4d05-b157-9b76660fbff2","https://n2t.net/ark:/28722/k2pv6s60x","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Southeast","","","Feature FSEh3","","","https://opencontext.org/subjects/ffcbf6d0-0a00-4968-a897-37ae89157106","29.97510631209676","31.137930070235992","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-sws-003.jpg","2017-12-23T01:05:05Z","2025-04-02T11:26:02Z"
"Drawing d-n-007","http://opencontext.org/media/d4df7d10-e16d-4565-9ee4-c9d8cdc797a0","https://n2t.net/ark:/28722/k2n30455v","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","Removal 2","","","https://opencontext.org/subjects/71ab49d3-4cbd-4153-be9e-d7ec73e04944","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-n-007.jpg","2017-12-23T01:02:25Z","2025-04-02T11:23:33Z"
"Drawing d-sws-009","http://opencontext.org/media/7709b432-b1e8-4413-bb65-a84ee9743e6b","https://n2t.net/ark:/28722/k2j67qv9j","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx South","","","","","","https://opencontext.org/subjects/7b877302-8848-4b01-8eaa-7e12489dbf2c","29.975156376167206","31.137621924489302","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-sws-009.jpg","2017-12-23T01:05:09Z","2025-04-02T11:26:04Z"
"Drawing d-nw-001","http://opencontext.org/media/607284d3-0506-4db5-b491-6a567e0544c0","https://n2t.net/ark:/28722/k28s50n5v","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","Feature FNWa2","","","https://opencontext.org/subjects/cecae52e-d854-4798-ba27-03edfb538bd0","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-nw-001.jpg","2017-12-23T01:03:41Z","2025-04-02T11:23:50Z"
"Drawing d-n-005","http://opencontext.org/media/32eccf2f-69e3-41f7-aa23-1b9d21badbab","https://n2t.net/ark:/28722/k2dj5qf7n","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","Removal 2","","","https://opencontext.org/subjects/71ab49d3-4cbd-4153-be9e-d7ec73e04944","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-n-005.jpg","2017-12-23T01:02:23Z","2025-04-02T11:23:32Z"
"Drawing d-st-009","http://opencontext.org/media/b4673a28-a23b-4d72-9d1e-857b816e885f","https://n2t.net/ark:/28722/k2765rd83","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-009.jpg","2017-12-23T01:04:44Z","2025-04-02T11:24:12Z"
"Drawing d-n-006","http://opencontext.org/media/bca8b422-0da8-435e-b11a-7307298cfcbc","https://n2t.net/ark:/28722/k2543072s","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","Removal 2","","","https://opencontext.org/subjects/71ab49d3-4cbd-4153-be9e-d7ec73e04944","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-n-006.jpg","2017-12-23T01:02:24Z","2025-04-02T11:23:33Z"
"Drawing d-st-008","http://opencontext.org/media/48589e1d-4794-4f82-9df4-39bff221631f","https://n2t.net/ark:/28722/k2bz6g712","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-008.jpg","2017-12-23T01:04:43Z","2025-04-02T11:24:12Z"
"Drawing d-t-001","http://opencontext.org/media/395b3c56-0093-4f25-a6dd-17d6b9ad367d","https://n2t.net/ark:/28722/k2xd15w64","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Top","","","Sphinx Rump Ledge","Feature FTd1","","https://opencontext.org/subjects/ff893d9c-764b-4fbd-aa24-7a6bb9716072","29.97526895569596","31.137322187639956","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-t-001.jpg","2017-11-14T20:44:04Z","2025-04-02T11:23:36Z"
"Drawing d-st-005","http://opencontext.org/media/19d44aed-a4f4-4dc2-9023-1f37729a4a31","https://n2t.net/ark:/28722/k20p1bq1x","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-005.jpg","2017-12-23T01:04:41Z","2025-04-02T11:24:11Z"
"Drawing d-sws-007","http://opencontext.org/media/ef3bcddb-fa7c-44a4-93ce-df7c8ebb93ba","https://n2t.net/ark:/28722/k2251wj5p","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Southwest","","","","","","https://opencontext.org/subjects/77687f43-465b-474e-baa5-2b659183f630","29.97519942545788","31.137315191486188","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-sws-007.jpg","2017-12-23T01:05:08Z","2025-04-02T11:26:03Z"
"Drawing d-nw-002b","http://opencontext.org/media/4d6c0932-8d90-48a6-a301-8662e67719d7","https://n2t.net/ark:/28722/k2rr24k5g","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","Removal 19","","","https://opencontext.org/subjects/91fc07ae-4af7-431b-85b6-65f6e4668e7e","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-nw-002b.jpg","2017-12-23T01:03:42Z","2025-04-02T11:23:50Z"
"Drawing d-st-023","http://opencontext.org/media/36f6eeb6-aedb-4ca1-8fdb-adef7f42a0f4","https://n2t.net/ark:/28722/k2tt4ws1d","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-023.jpg","2017-12-23T01:04:57Z","2025-04-02T11:24:16Z"
"Drawing d-sws-011","http://opencontext.org/media/a03ca266-7ebb-49e1-9db7-0e1fe2f81b92","https://n2t.net/ark:/28722/k2154vn3g","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Southwest","","","","","","https://opencontext.org/subjects/77687f43-465b-474e-baa5-2b659183f630","29.97519942545788","31.137315191486188","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-sws-011.jpg","2017-12-23T01:05:10Z","2025-04-02T11:26:04Z"
"Drawing d-st-016","http://opencontext.org/media/8b237b13-a56b-4280-9137-6ebc86f807bf","https://n2t.net/ark:/28722/k2805cj2p","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-016.jpg","2017-12-23T01:04:50Z","2025-04-02T11:24:14Z"
"Drawing d-st-014","http://opencontext.org/media/5f59f24f-62f1-46de-8654-82aef544bb3f","https://n2t.net/ark:/28722/k2668qj0f","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-014.jpg","2017-12-23T01:04:48Z","2025-04-02T11:24:13Z"
"Drawing d-sws-006","http://opencontext.org/media/041feba7-4d5b-430f-8d60-800d7fd70fdf","https://n2t.net/ark:/28722/k29p3b538","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Southwest","","","","","","https://opencontext.org/subjects/77687f43-465b-474e-baa5-2b659183f630","29.97519942545788","31.137315191486188","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-sws-006.jpg","2017-12-23T01:05:07Z","2025-04-02T11:26:03Z"
"Drawing d-st-022","http://opencontext.org/media/9b29eb00-44fe-49ad-9895-221b2614d6dc","https://n2t.net/ark:/28722/k2zk5mk42","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-022.jpg","2017-12-23T01:04:56Z","2025-04-02T11:24:16Z"
"Drawing d-st-011","http://opencontext.org/media/627310ba-2136-4ba0-8b63-1098ee460562","https://n2t.net/ark:/28722/k2zp49z9b","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-011.jpg","2017-12-23T01:04:46Z","2025-04-02T11:24:13Z"
"Drawing d-st-015","http://opencontext.org/media/9ad2dcd8-592b-46d1-a4f0-8dd0a1ccf8e2","https://n2t.net/ark:/28722/k2hh6t50w","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-015.jpg","2017-12-23T01:04:49Z","2025-04-02T11:24:14Z"
"Drawing d-st-012","http://opencontext.org/media/b66c6d3a-dd73-437a-b1a0-0d5a7f89b606","https://n2t.net/ark:/28722/k2q52wc09","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-012.jpg","2017-12-23T01:04:47Z","2025-04-02T11:24:13Z"
"Drawing d-st-013","http://opencontext.org/media/4f0d5c81-ec41-410a-8f28-4a6dd324e725","https://n2t.net/ark:/28722/k2fr05460","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-013.jpg","2017-12-23T01:04:47Z","2025-04-02T11:24:13Z"
"Drawing d-st-002","http://opencontext.org/media/8e3cf271-3630-4fcb-94f8-272ba956a67d","https://n2t.net/ark:/28722/k2nc67b6v","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-002.jpg","2017-12-23T01:04:38Z","2025-04-02T11:24:10Z"
"Drawing d-st-019","http://opencontext.org/media/f6b26574-806a-43ee-932f-6adc679ab006","https://n2t.net/ark:/28722/k2gh9s82m","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-019.jpg","2017-12-23T01:04:53Z","2025-04-02T11:24:15Z"
"Drawing d-n-004","http://opencontext.org/media/90b82355-791b-4e51-a242-3dee85efffa4","https://n2t.net/ark:/28722/k2j96f83c","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","Removal 2","","","https://opencontext.org/subjects/71ab49d3-4cbd-4153-be9e-d7ec73e04944","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-n-004.jpg","2017-12-23T01:02:23Z","2025-04-02T11:23:32Z"
"Drawing d-n-008","http://opencontext.org/media/99478565-701f-4329-be42-dce415b9b68a","https://n2t.net/ark:/28722/k2cj8pj7d","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","Removal 14","","","https://opencontext.org/subjects/37cbe2aa-1877-4eba-b3a5-45c43d13abc9","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-n-008.jpg","2017-12-23T01:02:26Z","2025-04-02T11:23:33Z"
"Drawing d-sws-001","http://opencontext.org/media/cd200545-2718-4473-8952-0ac78977150e","https://n2t.net/ark:/28722/k2h99dc34","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Southeast","","","Feature FSEh3","","","https://opencontext.org/subjects/ffcbf6d0-0a00-4968-a897-37ae89157106","29.97510631209676","31.137930070235992","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-sws-001.jpg","2017-12-23T01:05:04Z","2025-04-02T11:26:02Z"
"Drawing d-nw-002c","http://opencontext.org/media/e17cd849-8818-40ee-b4ee-42b3c91ac276","https://n2t.net/ark:/28722/k2n01ds3m","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","Removal 19","","","https://opencontext.org/subjects/91fc07ae-4af7-431b-85b6-65f6e4668e7e","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-nw-002c.jpg","2017-12-23T01:03:42Z","2025-04-02T11:23:51Z"
"Drawing d-st-017","http://opencontext.org/media/d0f3300a-43f2-4ff1-bde5-538332af0370","https://n2t.net/ark:/28722/k20g3xx39","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-st-017.jpg","2017-12-23T01:04:51Z","2025-04-02T11:24:14Z"
